date,source,sessions,goal13completions,goal17completions
2020-03-01,search_engine,1,0,0
2020-03-01,search_engine,1,0,0
2020-03-01,search_engine,2,0,0
2020-03-01,search_engine,1,0,0
2020-03-01,search_engine,2,0,0
2020-03-01,site_referral,3,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,2,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,search_engine,1,0,0
2020-03-01,search_engine,1,0,0
2020-03-01,search_engine,2,0,0
2020-03-01,site_referral,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,1,0,0
2020-03-01,social_network,2,0,0
2020-03-01,social_network,1,0,0
2020-03-01,email,1,0,0
2020-03-02,direct,19,0,0
2020-03-02,direct,2,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,3,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,2,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,3,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,2,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,3,0,0
2020-03-02,direct,2,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,2,0,0
2020-03-02,direct,3,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,2,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,1,0,0
2020-03-02,direct,13,0,0
2020-03-02,direct,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,site_referral,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,search_engine,32,0,0
2020-03-02,search_engine,7,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,7,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,10,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,17,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,4,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,11,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,4,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,5,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,4,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,3,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,2,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-02,search_engine,4,0,0
2020-03-02,site_referral,1,0,0
2020-03-02,site_referral,1,0,0
2020-03-02,site_referral,1,0,0
2020-03-02,site_referral,1,0,0
2020-03-02,site_referral,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,2,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,3,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,3,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,social_network,1,0,0
2020-03-02,site_referral,1,0,0
2020-03-02,email,1,0,0
2020-03-02,search_engine,1,0,0
2020-03-03,direct,11,0,0
2020-03-03,direct,2,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,2,0,0
2020-03-03,direct,2,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,6,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,4,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,2,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,2,0,0
2020-03-03,direct,2,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,1,0,0
2020-03-03,direct,16,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,social_network,2,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,other,1,0,0
2020-03-03,other,1,0,0
2020-03-03,search_engine,38,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,4,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,3,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,6,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,6,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,5,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,3,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,4,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,5,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,3,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,11,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,11,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,6,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,5,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,5,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,3,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,4,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,search_engine,3,0,0
2020-03-03,search_engine,3,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,search_engine,2,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,social_network,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,site_referral,1,0,0
2020-03-03,email,1,0,0
2020-03-03,search_engine,1,0,0
2020-03-04,direct,20,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,3,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,6,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,5,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,2,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,5,0,0
2020-03-04,direct,2,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,1,0,0
2020-03-04,direct,10,0,0
2020-03-04,direct,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,3,0,0
2020-03-04,social_network,1,0,0
2020-03-04,other,2,0,0
2020-03-04,search_engine,31,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,4,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,6,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,4,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,6,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,4,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,17,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,5,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,22,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,4,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,3,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,7,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,3,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,5,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,4,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,2,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,4,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-04,social_network,1,0,0
2020-03-04,social_network,2,0,0
2020-03-04,social_network,1,0,0
2020-03-04,social_network,1,0,0
2020-03-04,social_network,2,0,0
2020-03-04,social_network,1,0,0
2020-03-04,social_network,1,0,0
2020-03-04,site_referral,1,0,0
2020-03-04,search_engine,1,0,0
2020-03-05,direct,5,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,2,0,0
2020-03-05,direct,2,0,0
2020-03-05,direct,2,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,2,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,2,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,3,0,0
2020-03-05,direct,2,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,1,0,0
2020-03-05,direct,15,0,0
2020-03-05,direct,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,site_referral,1,0,0
2020-03-05,site_referral,1,0,0
2020-03-05,site_referral,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,social_network,1,0,0
2020-03-05,social_network,1,0,0
2020-03-05,social_network,1,0,0
2020-03-05,other,6,0,0
2020-03-05,search_engine,35,0,0
2020-03-05,search_engine,3,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,7,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,4,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,7,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,5,0,0
2020-03-05,search_engine,4,0,0
2020-03-05,search_engine,6,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,4,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,3,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,6,0,0
2020-03-05,search_engine,3,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,8,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,12,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,10,0,0
2020-03-05,search_engine,3,0,0
2020-03-05,search_engine,4,0,0
2020-03-05,search_engine,3,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,7,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
2020-03-05,search_engine,9,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,1,0,0
2020-03-05,search_engine,2,0,0
